proton_ratio,radius_m,geometric_coefficient,initial_temperature_keV,final_temperature_keV,peak_temperature_keV,nitrogen_burn_fraction,proton_burn_fraction,initial_hydrodynamic_time_s,elapsed_s,trapped_bremsstrahlung,expansion_loss_multiplier,outcome,fixed_t_target_burn_fraction,fixed_t_required_rho_r_kg_m2,fixed_t_fusion_to_thermal,fixed_t_fusion_to_thin_brem,fixed_t_fusion_to_escaping_brem
5.0,15.7904529436043,1.0,120.0,0.9999999493144383,120.0,0.0022464959009347416,0.0004492991801869483,3.789026887332108e-06,3.068626816175784e-08,False,1.0,quenched,0.789489349499049,3541.0229998941795,1.2100629967939127,0.01182554904592453,0.950741773352379
5.0,15.7904529436043,1.0,120.0,1.0000000000033684,120.0,0.23510353852670243,0.04702070770534049,3.789026887332108e-06,3.2382974881431517e-06,True,1.0,quenched,0.789489349499049,3541.0229998941795,1.2100629967939127,0.01182554904592453,0.950741773352379
5.0,15.7904529436043,1.0,120.0,4.12106658311285,120.0,0.38203285230615514,0.07640657046123103,3.789026887332108e-06,3.789026887332108e-06,True,0.0,quenched,0.789489349499049,3541.0229998941795,1.2100629967939127,0.01182554904592453,0.950741773352379
5.0,11.966348199990545,1.0,140.0,0.999999902623244,140.0,0.0037442786441361565,0.0007488557288272313,2.6584061954728574e-06,3.340228856335209e-08,False,1.0,quenched,0.789489349499049,2683.464138251428,1.0371968543947825,0.015604658382087156,0.9126959214874979
5.0,11.966348199990545,1.0,140.0,1.0000000000000542,140.0,0.26056540137840767,0.05211308027568153,2.6584061954728574e-06,2.579272084355132e-06,True,1.0,quenched,0.789489349499049,2683.464138251428,1.0371968543947825,0.015604658382087156,0.9126959214874979
5.0,11.966348199990545,1.0,140.0,11.820429924397825,140.0,0.4156589087577444,0.08313178175154888,2.6584061954728574e-06,2.6584061954728574e-06,True,0.0,quenched,0.789489349499049,2683.464138251428,1.0371968543947825,0.015604658382087156,0.9126959214874979
5.0,9.80778663571536,1.0,160.0,1.000000069133996,160.0,0.005633485777435836,0.0011266971554871673,2.038143416378624e-06,3.5933173690874887e-08,False,1.0,quenched,0.789489349499049,2199.4048035961864,0.9075472475954345,0.019039033237322894,0.8787127206739959
5.0,9.80778663571536,1.0,160.0,3.0635561805568767,160.0,0.2873258116310373,0.057465162326207464,2.038143416378624e-06,2.038143416378624e-06,True,1.0,quenched,0.789489349499049,2199.4048035961864,0.9075472475954345,0.019039033237322894,0.8787127206739959
5.0,9.80778663571536,1.0,160.0,22.006506558395053,160.0,0.45140919534365737,0.09028183906873147,2.038143416378624e-06,2.038143416378624e-06,True,0.0,quenched,0.789489349499049,2199.4048035961864,0.9075472475954345,0.019039033237322894,0.8787127206739959
5.0,8.38780443889208,1.0,180.0,0.9999999016829494,180.0,0.007876590955647852,0.0015753181911295703,1.643371557341537e-06,3.831118527561598e-08,False,1.0,quenched,0.789489349499049,1880.9725435242487,0.8067086645292751,0.022262175650654623,0.8482389889384379
5.0,8.38780443889208,1.0,180.0,6.9578237633618985,180.0,0.3107787448323884,0.06215574896647767,1.643371557341537e-06,1.643371557341537e-06,True,1.0,quenched,0.789489349499049,1880.9725435242487,0.8067086645292751,0.022262175650654623,0.8482389889384379
